"Strategy","Depth","Param","Value1","Value2","Value3","Value4","Value5"
"bfs","7","drlu","7","325","682","7","2.057"
"bfs","7","drul","7","410","862","7","2.559"
"bfs","7","ludr","7","383","817","7","2.99"
"bfs","7","lurd","7","385","820","7","2.525"
"bfs","7","rdlu","7","327","685","7","2.02"
"bfs","7","rdul","7","412","865","7","2.993"
"bfs","7","uldr","7","466","992","7","3.116"
"bfs","7","ulrd","7","468","995","7","3.463"
"dfs","7","drlu","-1","72692","109697","20","229.259"
"dfs","7","drul","19","78653","118666","20","236.03"
"dfs","7","ludr","-1","205180","309744","20","646.283"
"dfs","7","lurd","19","139675","210850","20","427.547"
"dfs","7","rdlu","17","100613","151808","20","291.65"
"dfs","7","rdul","19","57089","86070","20","156.848"
"dfs","7","uldr","19","98659","148900","20","311.78"
"dfs","7","ulrd","-1","250316","378255","20","753.548"
"astr","7","hamm","7","15","34","7","0.537"
"astr","7","manh","7","10","21","7","0.0"
"bfs","7","drlu","7","262","552","7","1.398"
"bfs","7","drul","7","288","602","7","2.014"
"bfs","7","ludr","7","504","1074","7","2.994"
"bfs","7","lurd","7","506","1077","7","2.999"
"bfs","7","rdlu","7","264","555","7","1.0"
"bfs","7","rdul","7","290","605","7","2.136"
"bfs","7","uldr","7","529","1122","7","5.564"
"bfs","7","ulrd","7","531","1125","7","4.65"
"dfs","7","drlu","17","59475","89722","20","179.028"
"dfs","7","drul","-1","151892","229474","20","478.201"
"dfs","7","ludr","17","180705","272608","20","689.947"
"dfs","7","lurd","-1","241281","364948","20","765.822"
"dfs","7","rdlu","17","61494","92764","20","177.315"
"dfs","7","rdul","19","83030","125093","20","241.13"
"dfs","7","uldr","7","141301","213501","20","418.441"
"dfs","7","ulrd","-1","250316","378255","20","722.704"
"astr","7","hamm","7","8","15","7","0.0"
"astr","7","manh","7","8","15","7","0.0"
"bfs","7","drlu","7","461","987","7","2.506"
"bfs","7","drul","7","461","987","7","2.004"
"bfs","7","ludr","7","534","1132","7","3.515"
"bfs","7","lurd","7","334","693","7","1.005"
"bfs","7","rdlu","7","259","545","7","2.003"
"bfs","7","rdul","7","259","545","7","1.521"
"bfs","7","uldr","7","534","1132","7","6.54"
"bfs","7","ulrd","7","334","693","7","1.517"
"dfs","7","drlu","15","146194","220461","20","451.878"
"dfs","7","drul","13","224258","339138","20","682.949"
"dfs","7","ludr","-1","72692","109697","20","303.524"
"dfs","7","lurd","17","140936","212899","20","419.645"
"dfs","7","rdlu","13","16035","24121","20","43.801"
"dfs","7","rdul","13","11377","17083","13","31.699"
"dfs","7","uldr","19","125407","189305","20","369.655"
"dfs","7","ulrd","-1","93622","141293","20","279.872"
"astr","7","hamm","7","8","16","7","0.0"
"astr","7","manh","7","8","16","7","0.0"
"bfs","7","drlu","7","634","1357","7","3.512"
"bfs","7","drul","7","517","1106","7","2.51"
"bfs","7","ludr","7","512","1095","7","3.007"
"bfs","7","lurd","7","512","1095","7","3.012"
"bfs","7","rdlu","7","634","1357","7","4.53"
"bfs","7","rdul","7","517","1106","7","2.512"
"bfs","7","uldr","7","394","841","7","3.001"
"bfs","7","ulrd","7","394","841","7","2.524"
"dfs","7","drlu","13","94772","142977","20","300.074"
"dfs","7","drul","13","70344","106117","20","205.084"
"dfs","7","ludr","19","145643","219749","20","476.586"
"dfs","7","lurd","-1","165272","249721","20","706.901"
"dfs","7","rdlu","19","105467","159283","20","402.934"
"dfs","7","rdul","19","89199","134594","20","278.017"
"dfs","7","uldr","19","110404","166761","20","336.126"
"dfs","7","ulrd","7","88624","133772","20","268.899"
"astr","7","hamm","7","8","17","7","1.01"
"astr","7","manh","7","8","17","7","0.0"
"bfs","7","drlu","7","424","907","7","2.026"
"bfs","7","drul","7","424","907","7","2.009"
"bfs","7","ludr","7","508","1080","7","2.516"
"bfs","7","lurd","7","372","777","7","0.999"
"bfs","7","rdlu","7","286","598","7","2.001"
"bfs","7","rdul","7","286","598","7","1.51"
"bfs","7","uldr","7","508","1080","7","3.002"
"bfs","7","ulrd","7","372","777","7","2.036"
"dfs","7","drlu","7","129197","194801","20","396.893"
"dfs","7","drul","19","234713","354916","20","827.951"
"dfs","7","ludr","-1","72692","109697","20","221.265"
"dfs","7","lurd","-1","151892","229474","20","447.078"
"dfs","7","rdlu","19","136851","206941","20","563.271"
"dfs","7","rdul","19","107155","162012","20","325.243"
"dfs","7","uldr","-1","125668","189707","20","403.102"
"dfs","7","ulrd","-1","93622","141293","20","289.822"
"astr","7","hamm","7","8","16","7","0.0"
"astr","7","manh","7","8","16","7","0.0"
"bfs","7","drlu","7","337","706","7","1.0"
"bfs","7","drul","7","337","706","7","2.367"
"bfs","7","ludr","7","307","640","7","2.291"
"bfs","7","lurd","7","282","585","7","2.631"
"bfs","7","rdlu","7","312","651","7","2.501"
"bfs","7","rdul","7","312","651","7","3.075"
"bfs","7","uldr","7","307","640","7","1.997"
"bfs","7","ulrd","7","282","585","7","1.77"
"dfs","7","drlu","-1","120460","181944","20","371.367"
"dfs","7","drul","17","45036","67915","20","138.535"
"dfs","7","ludr","-1","120460","181944","20","383.751"
"dfs","7","lurd","-1","113415","171200","20","349.473"
"dfs","7","rdlu","17","54298","81788","20","163.838"
"dfs","7","rdul","17","39477","59503","20","130.132"
"dfs","7","uldr","17","83629","126151","20","247.298"
"dfs","7","ulrd","-1","132049","199623","20","401.999"
"astr","7","hamm","7","8","18","7","0.0"
"astr","7","manh","7","8","18","7","0.0"
"bfs","7","drlu","7","338","718","7","3.0"
"bfs","7","drul","7","338","718","7","2.567"
"bfs","7","ludr","7","446","945","7","2.52"
"bfs","7","lurd","7","456","960","7","2.52"
"bfs","7","rdlu","7","349","737","7","4.091"
"bfs","7","rdul","7","349","737","7","3.082"
"bfs","7","uldr","7","446","945","7","3.062"
"bfs","7","ulrd","7","456","960","7","3.537"
"dfs","7","drlu","-1","205180","309744","20","607.471"
"dfs","7","drul","19","215626","325801","20","641.798"
"dfs","7","ludr","-1","72692","109697","20","238.395"
"dfs","7","lurd","17","36357","54710","20","105.755"
"dfs","7","rdlu","-1","148081","223748","20","430.956"
"dfs","7","rdul","-1","250316","378255","20","793.859"
"dfs","7","uldr","17","103486","156208","20","309.182"
"dfs","7","ulrd","17","27705","41710","20","81.819"
"astr","7","hamm","7","8","18","7","0.996"
"astr","7","manh","7","8","18","7","0.0"
"bfs","7","drlu","7","425","904","7","1.516"
"bfs","7","drul","7","425","904","7","1.994"
"bfs","7","ludr","7","534","1132","7","3.581"
"bfs","7","lurd","7","368","773","7","1.507"
"bfs","7","rdlu","7","259","545","7","2.008"
"bfs","7","rdul","7","259","545","7","1.509"
"bfs","7","uldr","7","534","1132","7","3.999"
"bfs","7","ulrd","7","368","773","7","2.104"
"dfs","7","drlu","15","153131","231030","20","470.493"
"dfs","7","drul","-1","148081","223748","20","493.649"
"dfs","7","ludr","17","33080","49858","20","94.576"
"dfs","7","lurd","-1","125668","189707","20","401.115"
"dfs","7","rdlu","13","16875","25426","20","47.861"
"dfs","7","rdul","13","12285","18502","13","37.681"
"dfs","7","uldr","17","42767","64415","20","138.263"
"dfs","7","ulrd","-1","72692","109697","20","219.823"
"astr","7","hamm","7","8","19","7","0.0"
"astr","7","manh","7","8","19","7","0.0"
"bfs","7","drlu","7","608","1295","7","4.515"
"bfs","7","drul","7","539","1154","7","2.994"
"bfs","7","ludr","7","512","1095","7","3.009"
"bfs","7","lurd","7","488","1043","7","2.008"
"bfs","7","rdlu","7","586","1247","7","4.097"
"bfs","7","rdul","7","517","1106","7","2.641"
"bfs","7","uldr","7","444","955","7","5.605"
"bfs","7","ulrd","7","420","903","7","2.015"
"dfs","7","drlu","13","124970","188607","20","374.519"
"dfs","7","drul","-1","115415","174382","20","361.974"
"dfs","7","ludr","-1","232202","350971","20","774.769"
"dfs","7","lurd","17","70051","105704","20","208.41"
"dfs","7","rdlu","-1","165272","249721","20","496.72"
"dfs","7","rdul","-1","162305","245128","20","550.791"
"dfs","7","uldr","17","90676","136837","20","286.82"
"dfs","7","ulrd","-1","162305","245128","20","492.373"
"astr","7","hamm","7","12","26","7","0.0"
"astr","7","manh","7","10","22","7","0.999"
"bfs","7","drlu","7","464","988","7","2.998"
"bfs","7","drul","7","464","988","7","2.543"
"bfs","7","ludr","7","633","1351","7","4.473"
"bfs","7","lurd","7","564","1210","7","2.013"
"bfs","7","rdlu","7","396","848","7","1.864"
"bfs","7","rdul","7","396","848","7","1.533"
"bfs","7","uldr","7","633","1351","7","6.512"
"bfs","7","ulrd","7","564","1210","7","2.543"
"dfs","7","drlu","-1","232202","350971","20","693.748"
"dfs","7","drul","19","71458","107762","20","199.21"
"dfs","7","ludr","-1","232202","350971","20","761.798"
"dfs","7","lurd","-1","115415","174382","20","349.924"
"dfs","7","rdlu","19","97624","147273","20","307.143"
"dfs","7","rdul","-1","162305","245128","20","526.176"
"dfs","7","uldr","-1","165272","249721","20","487.669"
"dfs","7","ulrd","-1","162305","245128","20","513.199"
"astr","7","hamm","7","15","31","7","0.0"
"astr","7","manh","7","10","21","7","0.998"
"bfs","7","drlu","7","398","838","7","1.998"
"bfs","7","drul","7","434","910","7","2.273"
"bfs","7","ludr","7","362","773","7","1.999"
"bfs","7","lurd","7","362","773","7","2.505"
"bfs","7","rdlu","7","398","838","7","1.998"
"bfs","7","rdul","7","434","910","7","2.014"
"bfs","7","uldr","7","396","841","7","3.56"
"bfs","7","ulrd","7","396","841","7","2.0"
"dfs","7","drlu","-1","72692","109697","20","212.462"
"dfs","7","drul","17","39282","59162","20","116.668"
"dfs","7","ludr","-1","205180","309744","20","630.927"
"dfs","7","lurd","19","172637","260869","20","529.672"
"dfs","7","rdlu","9","83981","126728","20","252.014"
"dfs","7","rdul","17","60819","91793","20","175.096"
"dfs","7","uldr","-1","148081","223748","20","572.716"
"dfs","7","ulrd","17","124734","188128","20","397.969"
"astr","7","hamm","7","15","33","7","0.0"
"astr","7","manh","7","11","23","7","0.0"
"bfs","7","drlu","7","486","1025","7","1.934"
"bfs","7","drul","7","344","718","7","2.016"
"bfs","7","ludr","7","450","960","7","4.015"
"bfs","7","lurd","7","450","960","7","2.928"
"bfs","7","rdlu","7","486","1025","7","2.005"
"bfs","7","rdul","7","344","718","7","2.01"
"bfs","7","uldr","7","309","655","7","1.524"
"bfs","7","ulrd","7","309","655","7","2.007"
"dfs","7","drlu","17","32661","49241","20","92.793"
"dfs","7","drul","-1","125668","189707","20","396.479"
"dfs","7","ludr","7","200000","302139","20","626.565"
"dfs","7","lurd","15","41720","62879","20","118.742"
"dfs","7","rdlu","17","42384","63845","20","124.413"
"dfs","7","rdul","-1","72692","109697","20","225.805"
"dfs","7","uldr","7","79125","119466","20","278.763"
"dfs","7","ulrd","17","94215","141937","20","525.826"
"astr","7","hamm","7","16","34","7","0.0"
"astr","7","manh","7","8","16","7","1.011"
"bfs","7","drlu","7","328","706","7","1.0"
"bfs","7","drul","7","332","716","7","2.01"
"bfs","7","ludr","7","579","1231","7","3.505"
"bfs","7","lurd","7","695","1481","7","4.016"
"bfs","7","rdlu","7","447","961","7","2.532"
"bfs","7","rdul","7","451","971","7","2.01"
"bfs","7","uldr","7","583","1241","7","4.018"
"bfs","7","ulrd","7","699","1491","7","6.457"
"dfs","7","drlu","7","676","998","7","2.997"
"dfs","7","drul","7","12462","18748","20","44.489"
"dfs","7","ludr","19","88858","134095","20","272.673"
"dfs","7","lurd","19","105442","159245","20","396.783"
"dfs","7","rdlu","15","76989","116104","20","240.627"
"dfs","7","rdul","19","152944","230849","20","479.668"
"dfs","7","uldr","7","165272","249719","20","498.397"
"dfs","7","ulrd","9","153836","232213","20","466.048"
"astr","7","hamm","7","12","24","7","0.0"
"astr","7","manh","7","8","14","7","0.347"
"bfs","7","drlu","7","203","416","7","1.01"
"bfs","7","drul","7","207","426","7","1.003"
"bfs","7","ludr","7","410","859","7","2.521"
"bfs","7","lurd","7","410","859","7","1.998"
"bfs","7","rdlu","7","203","416","7","0.523"
"bfs","7","rdul","7","207","426","7","1.512"
"bfs","7","uldr","7","414","869","7","2.0"
"bfs","7","ulrd","7","414","869","7","2.532"
"dfs","7","drlu","7","411","612","7","1.154"
"dfs","7","drul","7","12199","18366","20","35.182"
"dfs","7","ludr","19","131486","198749","20","405.63"
"dfs","7","lurd","-1","153852","232564","20","471.962"
"dfs","7","rdlu","7","411","612","7","1.511"
"dfs","7","rdul","7","10150","15251","20","30.201"
"dfs","7","uldr","19","111356","168031","20","338.978"
"dfs","7","ulrd","-1","120460","181944","20","379.82"
"astr","7","hamm","7","8","16","7","0.0"
"astr","7","manh","7","8","16","7","0.0"
"bfs","7","drlu","7","485","1034","7","3.225"
"bfs","7","drul","7","485","1034","7","3.045"
"bfs","7","ludr","7","267","563","7","1.0"
"bfs","7","lurd","7","309","645","7","1.717"
"bfs","7","rdlu","7","527","1116","7","3.333"
"bfs","7","rdul","7","527","1116","7","2.509"
"bfs","7","uldr","7","267","563","7","1.0"
"bfs","7","ulrd","7","309","645","7","1.012"
"dfs","7","drlu","-1","250316","378255","20","750.646"
"dfs","7","drul","7","59802","90308","20","181.217"
"dfs","7","ludr","17","50809","76548","20","257.936"
"dfs","7","lurd","7","58364","88011","20","193.894"
"dfs","7","rdlu","-1","241281","364948","20","769.994"
"dfs","7","rdul","15","185276","279612","20","730.238"
"dfs","7","uldr","7","64412","97113","20","196.214"
"dfs","7","ulrd","17","86362","130286","20","358.861"
"astr","7","hamm","7","8","16","7","0.0"
"astr","7","manh","7","8","16","7","0.0"
"bfs","7","drlu","7","372","781","7","3.522"
"bfs","7","drul","7","372","781","7","2.007"
"bfs","7","ludr","7","226","469","7","0.999"
"bfs","7","lurd","7","246","506","7","0.998"
"bfs","7","rdlu","7","391","816","7","2.207"
"bfs","7","rdul","7","391","816","7","1.997"
"bfs","7","uldr","7","226","469","7","2.296"
"bfs","7","ulrd","7","246","506","7","2.532"
"dfs","7","drlu","19","113853","171781","20","342.409"
"dfs","7","drul","-1","113415","171200","20","364.331"
"dfs","7","ludr","19","155016","234109","20","492.739"
"dfs","7","lurd","17","47021","70995","20","133.174"
"dfs","7","rdlu","19","149970","226629","20","449.473"
"dfs","7","rdul","-1","132049","199623","20","394.331"
"dfs","7","uldr","-1","153852","232564","20","452.137"
"dfs","7","ulrd","17","72588","109623","20","205.573"
"astr","7","hamm","7","8","18","7","1.012"
"astr","7","manh","7","8","18","7","0.0"
"bfs","7","drlu","7","658","1404","7","4.483"
"bfs","7","drul","7","541","1153","7","2.391"
"bfs","7","ludr","7","470","1014","7","2.509"
"bfs","7","lurd","7","488","1048","7","1.999"
"bfs","7","rdlu","7","676","1438","7","4.32"
"bfs","7","rdul","7","560","1188","7","3.022"
"bfs","7","uldr","7","351","759","7","3.024"
"bfs","7","ulrd","7","370","794","7","1.999"
"dfs","7","drlu","7","102809","155168","20","455.109"
"dfs","7","drul","7","88150","132975","20","281.85"
"dfs","7","ludr","-1","162305","245128","20","533.231"
"dfs","7","lurd","19","98132","148028","20","316.587"
"dfs","7","rdlu","-1","115415","174382","20","343.673"
"dfs","7","rdul","17","81585","123048","20","258.371"
"dfs","7","uldr","-1","115415","174382","20","352.597"
"dfs","7","ulrd","17","103821","156658","20","313.361"
"astr","7","hamm","7","8","16","7","1.513"
"astr","7","manh","7","8","16","7","0.0"
"bfs","7","drlu","7","507","1078","7","2.263"
"bfs","7","drul","7","507","1078","7","2.995"
"bfs","7","ludr","7","289","607","7","1.534"
"bfs","7","lurd","7","287","601","7","0.998"
"bfs","7","rdlu","7","505","1072","7","4.197"
"bfs","7","rdul","7","505","1072","7","2.01"
"bfs","7","uldr","7","289","607","7","2.012"
"bfs","7","ulrd","7","287","601","7","5.539"
"dfs","7","drlu","-1","205180","309744","20","716.882"
"dfs","7","drul","17","62327","94014","20","196.807"
"dfs","7","ludr","-1","72692","109697","20","241.587"
"dfs","7","lurd","7","107847","162829","20","332.841"
"dfs","7","rdlu","-1","148081","223748","20","441.036"
"dfs","7","rdul","-1","250316","378255","20","737.989"
"dfs","7","uldr","17","74063","111752","20","219.821"
"dfs","7","ulrd","-1","93622","141293","20","287.625"
"astr","7","hamm","7","12","26","7","1.003"
"astr","7","manh","7","11","23","7","1.01"
"bfs","7","drlu","7","541","1153","7","3.007"
"bfs","7","drul","7","658","1404","7","5.193"
"bfs","7","ludr","7","350","756","7","2.067"
"bfs","7","lurd","7","370","794","7","2.524"
"bfs","7","rdlu","7","561","1191","7","2.997"
"bfs","7","rdul","7","678","1442","7","5.523"
"bfs","7","uldr","7","468","1010","7","4.24"
"bfs","7","ulrd","7","488","1048","7","5.255"
"dfs","7","drlu","-1","232202","350971","20","722.234"
"dfs","7","drul","-1","115415","174382","20","372.713"
"dfs","7","ludr","17","97656","147382","20","326.209"
"dfs","7","lurd","7","89724","135488","20","287.018"
"dfs","7","rdlu","-1","165272","249721","20","487.783"
"dfs","7","rdul","-1","162305","245128","20","482.967"
"dfs","7","uldr","-1","165272","249721","20","524.183"
"dfs","7","ulrd","19","158582","239424","20","471.177"
"astr","7","hamm","7","8","16","7","0.0"
"astr","7","manh","7","8","16","7","0.0"
"bfs","7","drlu","7","372","781","7","2.002"
"bfs","7","drul","7","372","781","7","2.72"
"bfs","7","ludr","7","226","468","7","2.203"
"bfs","7","lurd","7","246","506","7","1.51"
"bfs","7","rdlu","7","392","819","7","2.009"
"bfs","7","rdul","7","392","819","7","2.522"
"bfs","7","uldr","7","226","468","7","0.998"
"bfs","7","ulrd","7","246","506","7","1.509"
"dfs","7","drlu","-1","132049","199623","20","403.186"
"dfs","7","drul","7","95758","144686","20","293.294"
"dfs","7","ludr","17","71285","107659","20","229.404"
"dfs","7","lurd","7","95758","144684","20","297.531"
"dfs","7","rdlu","-1","113415","171200","20","358.932"
"dfs","7","rdul","17","77938","117529","20","221.2"
"dfs","7","uldr","17","47947","72407","20","137.541"
"dfs","7","ulrd","-1","120460","181944","20","362.49"
"astr","7","hamm","7","8","18","7","0.0"
"astr","7","manh","7","8","18","7","0.0"
"bfs","7","drlu","7","437","935","7","3.123"
"bfs","7","drul","7","437","935","7","2.271"
"bfs","7","ludr","7","463","984","7","2.514"
"bfs","7","lurd","7","360","750","7","1.998"
"bfs","7","rdlu","7","330","693","7","2.428"
"bfs","7","rdul","7","330","693","7","2.0"
"bfs","7","uldr","7","463","984","7","3.013"
"bfs","7","ulrd","7","360","750","7","9.099"
"dfs","7","drlu","-1","205180","309744","20","618.36"
"dfs","7","drul","7","193299","292329","20","639.101"
